DR Number,Date Reported,Date Occurred,Time Occurred,Area ID,Area Name,Reporting District,Crime Code,Crime Code Description,MO Codes,Victim Age,Victim Sex,Victim Descent,Premise Code,Premise Description,Weapon Used Code,Weapon Description,Status Code,Status Description,Crime Code 1,Crime Code 2,Crime Code 3,Crime Code 4,Address,Cross Street,Location 
160416088,10/08/2016,10/08/2016,1130,04,Hollenbeck,0412,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 0202 0416,50,M,H,101,STREET,308,STICK,IC,Invest Cont,230,,,,PASADENA                     AV,AVENUE 24,"(34.076, -118.217)"
160516921,10/08/2016,10/08/2016,1607,05,Harbor,0589,237,CHILD NEGLECT (SEE 300 W.I.C.),1218 1257 2004 0553,,F,H,101,STREET,,,AO,Adult Other,237,,,,3700    STEPHEN M WHITE              DR,,"(33.7105, -118.286)"
161016603,10/08/2016,10/08/2016,1335,10,West Valley,1065,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2004 1218 0411 1402 1414,53,M,H,101,STREET,221,GLASS,AA,Adult Arrest,230,998,,,WHITE OAK                    AV,VENTURA                      BL,"(34.1654, -118.5186)"
161320895,10/10/2016,10/08/2016,0230,13,Newton,1303,210,ROBBERY,1313 0432 0337 0443 0344 0416 1218,30,M,B,102,SIDEWALK,113,SIMULATED GUN,IC,Invest Cont,210,,,,10TH,SAN PEDRO,"(34.0349, -118.2503)"
161425444,10/08/2016,10/08/2016,0845,14,Pacific,1412,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2004 1218 0400,46,M,W,102,SIDEWALK,207,OTHER KNIFE,AA,Adult Arrest,230,,,,MAIN                         ST,THORNTON,"(33.9931, -118.4748)"
160124990,10/09/2016,10/09/2016,1100,01,Central,0148,901,VIOLATION OF RESTRAINING ORDER,1218 2004 1814,28,F,B,101,STREET,,,IC,Invest Cont,901,,,,5TH,STANFORD,"(34.0421, -118.2405)"
160218626,10/11/2016,10/09/2016,2300,02,Rampart,0219,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH 0007=02,1218 1215 0519 2001 0400 1415,23,F,W,505,MOTEL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,821,998,,,1100 W  SUNSET                       BL,,"(34.0652, -118.2492)"
160322896,10/09/2016,10/09/2016,1140,03,Southwest,0331,624,BATTERY - SIMPLE ASSAULT,1218 0444 0554,32,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,2900    PALM GROVE                   AV,,"(34.0285, -118.3478)"
160816934,10/09/2016,10/09/2016,0200,08,West LA,0882,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 1218 0429,20,F,B,103,ALLEY,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230,,,,GAYLEY,LE CONTE,"(34.038, -118.4436)"
161016650,10/10/2016,10/09/2016,0830,10,West Valley,1009,624,BATTERY - SIMPLE ASSAULT,2004 1218 0913 0444 0429,45,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,HASKELL                      AV,S  ROSCOE                       BL,"(34.2214, -118.4749)"
161320965,10/09/2016,10/09/2016,1925,13,Newton,1307,624,BATTERY - SIMPLE ASSAULT,1218 0400,22,M,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,8TH                          ST,SAN PEDRO,"(34.0378, -118.2483)"
161519749,10/13/2016,10/09/2016,1030,15,N Hollywood,1549,440,THEFT PLAIN - PETTY ($950 & UNDER),1218 0344,52,M,H,102,SIDEWALK,,,IC,Invest Cont,440,,,,LANKERSHIM,CHANDLER,"(34.1689, -118.377)"
161717768,10/09/2016,10/09/2016,1950,17,Devonshire,1794,761,BRANDISH WEAPON,0416 0444 0429 0334 1218,58,M,H,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,761,,,PARTHENIA                    ST,LINDLEY                      AV,"(34.2287, -118.5273)"
161717769,10/09/2016,10/09/2016,1950,17,Devonshire,1794,761,BRANDISH WEAPON,0334 0416 0429 0444 1218,58,M,B,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,761,,,PARTHENIA                    ST,LINDLEY                      AV,"(34.2287, -118.5273)"
161720323,10/10/2016,10/09/2016,2000,17,Devonshire,1754,121,"RAPE, FORCIBLE",0419 0500 0504 0507 0527 1218 1415,23,F,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,998,,,10200    ETIWANDA                     AV,,"(34.2555, -118.5323)"
161919744,10/10/2016,10/09/2016,1400,19,Mission,1984,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0408 0429 1218 0355 0416,55,M,B,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230,,,,CEDROS,PARTHENIA,"(34.2282, -118.4536)"
160125071,10/10/2016,10/10/2016,1145,01,Central,0166,624,BATTERY - SIMPLE ASSAULT,1218 0416 1206,47,M,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,6TH,WALL,"(34.0428, -118.2461)"
160218692,10/11/2016,10/10/2016,1500,02,Rampart,0212,121,"RAPE, FORCIBLE",0527 0444 0432 1008 0448 0429 1402 1218,52,F,W,103,ALLEY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,998,,,OAKWOOD,MADISON,"(34.0777, -118.2892)"
160516984,10/10/2016,10/10/2016,1510,05,Harbor,0551,210,ROBBERY,0444 1218 1817 0344 0400 0411,25,M,W,109,PARK/PLAYGROUND,207,OTHER KNIFE,IC,Invest Cont,210,,,,500 S  WESTERN                      AV,,"(33.74, -118.313)"
160517006,10/10/2016,10/10/2016,2000,05,Harbor,0526,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0345 0913 0416 0216 1218,50,F,H,103,ALLEY,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230,,,,AVALON                       BL,G                            ST,"(33.7785, -118.2623)"
161425616,10/11/2016,10/10/2016,2325,14,Pacific,1444,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 1218,41,M,W,710,OTHER PREMISE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230,,,,4000    LINCOLN                      BL,,"(33.9905, -118.4478)"
161919796,10/10/2016,10/10/2016,1300,19,Mission,1944,624,BATTERY - SIMPLE ASSAULT,0416 1218,42,M,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,BRAND,LAUREL CANYON                BL,"(34.2744, -118.4497)"
162018076,10/12/2016,10/10/2016,2000,20,Olympic,2039,626,INTIMATE PARTNER - SIMPLE ASSAULT,1821 0416 0432 2004 1218 2000 1241,45,F,O,102,SIDEWALK,312,PIPE/METAL PIPE,AO,Adult Other,626,,,,7TH                          ST,WILSHIRE                     PL,"(34.0598, -118.2878)"
160218664,10/11/2016,10/11/2016,1245,02,Rampart,0269,624,BATTERY - SIMPLE ASSAULT,0416 1823 1218 0445,46,M,W,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624,,,,JAMES M WOOD,GOLDEN,"(34.0482, -118.2673)"
160416256,10/13/2016,10/11/2016,2000,04,Hollenbeck,0477,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 0416,46,M,W,101,STREET,304,CLUB/BAT,IC,Invest Cont,230,,,,WHITTIER,MOTT,"(34.0328, -118.2121)"
160517018,10/11/2016,10/11/2016,0215,05,Harbor,0557,237,CHILD NEGLECT (SEE 300 W.I.C.),2004 1218 1248,12,M,H,503,HOTEL,,,IC,Invest Cont,237,,,,200 S  GAFFEY                       ST,,"(33.7424, -118.2923)"
161117684,10/12/2016,10/11/2016,2100,11,Northeast,1127,624,BATTERY - SIMPLE ASSAULT,0416 1218 2004 2003 0561,56,F,H,509,MOBILE HOME/TRAILERS/CONSTRUCTION TRAILERS/RV'S/MOTORHOME,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,YORK                         BL,AVENUE 56,"(34.1194, -118.1967)"
161822017,11/16/2016,10/11/2016,2100,18,Southeast,1805,805,PIMPING,1218 0553 0443 0342 0556 2004,18,F,B,101,STREET,511,VERBAL THREAT,AO,Adult Other,805,,,,88TH                         ST,BROADWAY,"(33.9542, -118.2684)"
160323169,10/12/2016,10/12/2016,1900,03,Southwest,0393,761,BRANDISH WEAPON,0334 0913 1218,31,F,B,109,PARK/PLAYGROUND,204,FOLDING KNIFE,IC,Invest Cont,761,,,,43RD                         PL,CRENSHAW                     BL,"(34.0042, -118.3326)"
160517089,10/12/2016,10/12/2016,0140,05,Harbor,0503,121,"RAPE, FORCIBLE",1402 1415 0527 0400 2004 1218 2002 1817,47,F,W,710,OTHER PREMISE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,121,998,,,1000    PACIFIC COAST                HY,,"(33.7941, -118.29)"
160517123,10/12/2016,10/12/2016,1914,05,Harbor,0507,626,INTIMATE PARTNER - SIMPLE ASSAULT,1813 0416 0411 1218 2000 2004,33,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",221,GLASS,AO,Adult Other,626,,,,1500 W  224TH                        ST,,"(33.8234, -118.3038)"
160125232,10/13/2016,10/13/2016,1730,01,Central,0156,624,BATTERY - SIMPLE ASSAULT,0416 0305 1218,45,M,B,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624,,,,6TH                          ST,SAN PEDRO                    ST,"(34.0423, -118.2452)"
160517213,10/14/2016,10/13/2016,0030,05,Harbor,0503,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1814 0416 0419 1218 2004,33,F,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,PACIFIC COAST,VERMONT,"(33.791, -118.2917)"
160918609,10/13/2016,10/13/2016,0140,09,Van Nuys,0943,210,ROBBERY,0400 0334 2004 1218 0344 0355,35,M,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,AETNA,HAZELTINE,"(34.1802, -118.44)"
160918670,10/13/2016,10/13/2016,2200,09,Van Nuys,0943,624,BATTERY - SIMPLE ASSAULT,0400 0444 0344 0429 1822 1218 2004,35,M,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,TYRONE                       AV,AETNA                        ST,"(34.1802, -118.4444)"
161016875,10/13/2016,10/13/2016,0230,10,West Valley,1047,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2004 1218 2000 0400 0416 1821 0421 1414,53,F,W,109,PARK/PLAYGROUND,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,236,,,,BALBOA                       BL,VICTORY                      BL,"(34.1775, -118.5088)"
161016879,10/13/2016,10/13/2016,0830,10,West Valley,1021,210,ROBBERY,0202 1822 0342 1218 0344,49,M,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,VANOWEN,TAMPA,"(34.1939, -118.5535)"
161615183,10/14/2016,10/13/2016,1300,16,Foothill,1691,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2004 1813 0421 1218 0408 2000,45,F,H,509,MOBILE HOME/TRAILERS/CONSTRUCTION TRAILERS/RV'S/MOTORHOME,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,236,,,,LAUREL CANYON,STRATHERN,"(34.2158, -118.3965)"
161819453,10/13/2016,10/13/2016,0330,18,Southeast,1862,440,THEFT PLAIN - PETTY ($950 & UNDER),1218 0913 0344,37,F,W,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,440,,,,GLENN ANDERSON FWY,FIGUEROA                     ST,"(33.9271, -118.276)"
160125325,10/14/2016,10/14/2016,0940,01,Central,0157,350,"THEFT, PERSON",1218 2004 0344,27,F,W,101,STREET,,,IC,Invest Cont,350,,,,7TH,SAN PEDRO,"(34.0407, -118.2468)"
160323248,10/14/2016,10/14/2016,0700,03,Southwest,0334,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416 0446 1814 1218 0340,50,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,4300 W  28TH                         ST,,"(34.0312, -118.3327)"
161225477,10/15/2016,10/14/2016,0315,12,77th Street,1253,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 1218 0416 0446 0408 0445 0448 0429 1813,52,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,236,,,,FLORENCE,WESTERN,"(33.9746, -118.309)"
160125344,10/15/2016,10/15/2016,0001,01,Central,0162,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1218,26,M,W,203,OTHER BUSINESS,,,IC,Invest Cont,440,,,,600 W  7TH                          ST,,"(34.0473, -118.2566)"
160218824,10/15/2016,10/15/2016,0020,02,Rampart,0261,220,ATTEMPTED ROBBERY,1218 0344 0416 0432 0337,30,M,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,220,,,,2400    JAMES M WOOD                 BL,,"(34.0567, -118.2815)"
161225652,10/15/2016,10/15/2016,0415,12,77th Street,1263,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1814 1218 0340 0448 0305 0416 0429 0906 1816,55,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,WESTERN                      AV,84TH                         PL,"(33.9618, -118.309)"
160101339,10/16/2016,10/16/2016,0120,01,Central,0159,220,ATTEMPTED ROBBERY,1218 2004 0416,54,M,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,220,,,,CONWAY,MATEO,"(34.0366, -118.2325)"
160125414,10/16/2016,10/16/2016,0700,01,Central,0152,624,BATTERY - SIMPLE ASSAULT,1218 0416 0445 1268,50,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,5TH,WALL,"(34.0491, -118.2558)"
160125447,10/17/2016,10/16/2016,2200,01,Central,0176,440,THEFT PLAIN - PETTY ($950 & UNDER),1218 0344,46,M,B,102,SIDEWALK,,,IC,Invest Cont,440,,,,7TH,SAN JULIAN,"(34.0407, -118.2468)"
160416376,10/16/2016,10/16/2016,0350,04,Hollenbeck,0443,624,BATTERY - SIMPLE ASSAULT,1218 0400 0913 0416 0417,49,F,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,MARENGO                      ST,STATE                        ST,"(34.0578, -118.2102)"
160517258,10/16/2016,10/16/2016,0530,05,Harbor,0519,624,BATTERY - SIMPLE ASSAULT,0305 0416 0429 0432 0913 1218 2004 1202,62,M,W,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,1400    PACIFIC COAST                HY,,"(33.7974, -118.2372)"
160323456,10/17/2016,10/17/2016,0825,03,Southwest,0334,761,BRANDISH WEAPON,0334 0421 1218 0913 1402 1276,34,F,B,101,STREET,312,PIPE/METAL PIPE,AO,Adult Other,761,930,998,,CRENSHAW,JEFFERSON,"(34.0256, -118.3351)"
160323476,10/17/2016,10/17/2016,1000,03,Southwest,0334,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1218,34,F,B,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,745,,,,36TH,CRENSHAW,"(34.0241, -118.3351)"
160817336,10/17/2016,10/17/2016,1000,08,West LA,0849,761,BRANDISH WEAPON,0334 1309 0353 0443 2004 1218,51,F,B,108,PARKING LOT,200,KNIFE WITH BLADE 6INCHES OR LESS,AO,Adult Other,761,,,,8500 W  OLYMPIC                      BL,,"(34.0595, -118.3762)"
161321545,10/21/2016,10/17/2016,1500,13,Newton,1307,210,ROBBERY,1218 0371 0444 0344,35,M,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,7TH,ALAMEDA,"(34.035, -118.2386)"
161819652,10/17/2016,10/17/2016,1430,18,Southeast,1844,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1313 0400 0416 0417 1218,31,F,B,102,SIDEWALK,304,CLUB/BAT,IC,Invest Cont,230,,,,11300    AVALON                       BL,,"(33.932, -118.2652)"
160125500,10/18/2016,10/18/2016,0200,01,Central,0158,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1218,67,F,B,102,SIDEWALK,,,IC,Invest Cont,440,,,,1300 E  7TH                          ST,,"(34.0395, -118.2405)"
160517424,10/18/2016,10/18/2016,2300,05,Harbor,0563,624,BATTERY - SIMPLE ASSAULT,0416 1218,32,M,W,207,BAR/COCKTAIL/NIGHTCLUB,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,10TH,GAFFEY,"(33.7352, -118.2923)"
161017134,10/18/2016,10/18/2016,0800,10,West Valley,1031,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0400 0416 1218 2004 0444 0448 1821,53,F,W,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,19400    VICTORY                      BL,,"(34.1866, -118.5559)"
161225707,10/18/2016,10/18/2016,0220,12,77th Street,1258,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1241 1813 1821 1218 2002 0416 0429 0446 2004,35,F,B,102,SIDEWALK,102,HAND GUN,AA,Adult Arrest,626,,,,7600 S  BROADWAY,,"(33.9708, -118.2783)"
161225781,10/18/2016,10/18/2016,0600,12,77th Street,1256,440,THEFT PLAIN - PETTY ($950 & UNDER),1218 0913 0344,31,F,H,101,STREET,,,IC,Invest Cont,440,,,,BROADWAY,FLORENCE,"(33.9747, -118.2783)"
162018336,10/18/2016,10/18/2016,0130,20,Olympic,2019,624,BATTERY - SIMPLE ASSAULT,1218 1300 1609 0448 0432,27,M,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,COUNCIL,VERMONT,"(34.0746, -118.2917)"
162018434,10/18/2016,10/18/2016,0225,20,Olympic,2062,624,BATTERY - SIMPLE ASSAULT,0416 0429 1218 0417,63,F,K,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,10TH                         ST,WILTON                       PL,"(34.0532, -118.3145)"
160219074,10/20/2016,10/19/2016,2255,02,Rampart,0299,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1270 1407 1100 1300 0371 1816 0450 1218 0906,43,M,H,101,STREET,102,HAND GUN,IC,Invest Cont,230,998,,,1000 W  17TH                         ST,,"(34.0398, -118.278)"
160416523,10/19/2016,10/19/2016,2200,04,Hollenbeck,0497,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0431 1218,26,M,H,101,STREET,512,MACE/PEPPER SPRAY,IC,Invest Cont,230,,,,1900    TRANSIENT,,"(34.0187, -118.2118)"
160125707,10/20/2016,10/20/2016,1200,01,Central,0157,626,INTIMATE PARTNER - SIMPLE ASSAULT,0416 2004 1218 2000,36,F,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,500    TOWNE                        AV,,"(34.043, -118.242)"
160125746,10/20/2016,10/20/2016,2200,01,Central,0157,626,INTIMATE PARTNER - SIMPLE ASSAULT,1218 2000 0408 1601,29,M,B,710,OTHER PREMISE,,,IC,Invest Cont,626,,,,7TH                          ST,SAN PEDRO                    ST,"(34.0407, -118.2468)"
161321495,10/20/2016,10/20/2016,2000,13,Newton,1341,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1402 0432 0334 2004 1218,58,M,H,509,MOBILE HOME/TRAILERS/CONSTRUCTION TRAILERS/RV'S/MOTORHOME,218,OTHER CUTTING INSTRUMENT,AO,Adult Other,930,998,,,HILL                         ST,MARTIN LUTHER KING JR        BL,"(34.0111, -118.28)"
161520188,10/20/2016,10/20/2016,0300,15,N Hollywood,1525,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 0913 0411 0305 1414 0448 1820 1402 0416 0906,41,M,H,101,STREET,212,BOTTLE,AA,Adult Arrest,230,998,,,LANKERSHIM                   BL,KITTRIDGE                    ST,"(34.1903, -118.3877)"
161520269,10/20/2016,10/20/2016,2045,15,N Hollywood,1548,624,BATTERY - SIMPLE ASSAULT,1218 0416,59,F,W,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,TUJUNGA,MCCORMICK,"(34.166, -118.3789)"
162018497,10/20/2016,10/20/2016,0915,20,Olympic,2029,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1814 0444 0416 0448 0400 2004 1218,27,F,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,6TH                          ST,LA FAYETTE                   PL,"(34.0652, -118.2878)"
160125790,10/22/2016,10/21/2016,2250,01,Central,0153,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1218 1813 0416,37,F,W,406,OTHER STORE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,200 W  6TH                          ST,,"(34.046, -118.2509)"
160219142,10/21/2016,10/21/2016,0530,02,Rampart,0279,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 0416 0421 0429 0319 0913,47,M,H,103,ALLEY,311,HAMMER,IC,Invest Cont,230,,,,JAMES M WOOD,UNION,"(34.0508, -118.2722)"
160323754,10/21/2016,10/21/2016,1945,03,Southwest,0354,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1414 0913 1218 0334 1419 1402 1407 0302,15,M,B,101,STREET,102,HAND GUN,IC,Invest Cont,230,998,,,2ND                          AV,W  JEFFERSON                    BL,"(34.0256, -118.3189)"
160417092,11/02/2016,10/21/2016,1030,04,Hollenbeck,0451,354,THEFT OF IDENTITY,0377 1218,59,F,H,517,,,,IC,Invest Cont,354,,,,100 N  MISSION                      RD,,"(34.0477, -118.2278)"
161017340,10/22/2016,10/21/2016,2200,10,West Valley,1041,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 0444 0913 1414 1218,58,F,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230,,,,6000    EVENHAIM                     LN,,"(34.1803, -118.5535)"
161226008,10/21/2016,10/21/2016,2045,12,77th Street,1232,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1206 1218 0319 0340 0416 0446 0429,24,F,B,109,PARK/PLAYGROUND,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,VAN NESS                     AV,SLAUSON                      AV,"(33.9891, -118.3177)"
161321543,10/21/2016,10/21/2016,1130,13,Newton,1393,210,ROBBERY,0334 0416 0344 0429 1218,24,M,H,101,STREET,304,CLUB/BAT,IC,Invest Cont,210,,,,6400 S  BROADWAY,,"(33.9814, -118.2783)"
161819895,10/21/2016,10/21/2016,0400,18,Southeast,1802,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1202 1218,60,M,H,103,ALLEY,,,IC,Invest Cont,440,,,,92ND                         ST,MAIN                         ST,"(33.9528, -118.2739)"
161920797,10/21/2016,10/21/2016,1030,19,Mission,1983,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD0036",0913 0346 1218,46,F,H,101,STREET,,,IC,Invest Cont,341,,,,15000    PARTHENIA                    ST,,"(34.2282, -118.4592)"
162018637,10/21/2016,10/21/2016,1200,20,Olympic,2024,220,ATTEMPTED ROBBERY,0429 0444 0913 1218,29,F,W,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,220,,,,WILSHIRE                     BL,NORMANDIE                    AV,"(34.0618, -118.3004)"
160125819,10/22/2016,10/22/2016,1050,01,Central,0148,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 0416 0429 0913,35,F,B,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230,,,,5TH,GLADYS,"(34.0421, -118.2405)"
160125837,10/23/2016,10/22/2016,1500,01,Central,0128,626,INTIMATE PARTNER - SIMPLE ASSAULT,2004 1218 2000 0400 0305 1814,53,M,B,116,OTHER/OUTSIDE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,100    ASTRONAUT ONIZUKA,,"(34.0498, -118.24)"
160125867,10/23/2016,10/22/2016,2000,01,Central,0138,350,"THEFT, PERSON",1218 1814 0346 0329,53,M,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,350,,,,300    CROCKER                      ST,,"(34.0464, -118.2402)"
160126133,10/27/2016,10/22/2016,1630,01,Central,0147,121,"RAPE, FORCIBLE",1218 2004 0500 0522 0527 0532,38,F,W,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,121,,,,5TH                          ST,SAN PEDRO                    ST,"(34.0442, -118.2439)"
160323826,10/22/2016,10/22/2016,2230,03,Southwest,0308,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1243 1218 2004 0419 1414 0444 0416 0429,21,F,H,109,PARK/PLAYGROUND,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,W  ADAMS                        BL,HOOVER                       ST,"(34.0317, -118.284)"
160622672,10/29/2016,10/22/2016,1200,06,Hollywood,0665,480,BIKE - STOLEN,0344 1218,55,M,B,101,STREET,,,IC,Invest Cont,480,,,,LA BREA,WILLOUGHBY,"(34.0871, -118.3441)"
161520270,10/22/2016,10/22/2016,2200,15,N Hollywood,1567,625,OTHER ASSAULT,2004 1218 0416 0342,52,F,W,123,PARKING UNDERGROUND/BUILDING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,625,,,,LANKERSHIM,RIVERSIDE,"(34.1523, -118.3664)"
161520423,10/22/2016,10/22/2016,0400,15,N Hollywood,1503,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0411 1218 1206,21,M,H,101,STREET,223,UNKNOWN TYPE CUTTING INSTRUMENT,IC,Invest Cont,230,,,,LAUREL CANYON,SATICOY,"(34.2085, -118.3965)"
