Row #,LAUID,Year,Proj. Type,Organization Name,Project Name,Geo Code,Census Tract,SPA,SD,CD,SSD,AD,USCD,Community,Inventory Type,Bed Type,Rental Assistance Type,Target Pop. A,Target Pop. B,LAHSA Funded,In HMIS,Veteran Program,Youth Program,Beds HH w/ Children,Units HH w/ Children,Beds HH w/o Children,Beds HH w/ only Children,Veteran Beds HH w/ Children,Veteran Beds HH w/o Children,Youth Beds HH w/ Children,Youth Beds HH w/o Children,CH Beds HH w/ Children,CH Beds HH w/o Children,CH Beds HH w/ only Children,Other Federal Funding?,Other Federal Funding: HUD-VASH,Other Federal Funding: SSVF,Other Federal Funding: GPD,Other Federal Funding: HCHV,Other Federal Funding: CWT/TR,Other Federal Funding: BCP,Other Federal Funding: TLP,Other Federal Funding: MGH,Other Federal Funding: HOPWA,Other Federal Funding: PIH,Housing Type,McKinney- Vento,Year-Round Beds,HMIS Beds HH w/ Children,HMIS Beds HH w/o Children,HMIS Beds HH w/ only Children,% of HMIS Beds HH with Children,% of HMIS Beds HH without Children,% of HMIS Beds HH w/ only Children,Total Seasonal Beds,Seasonal Beds Available in HMIS,Availability Start Date,Availability End Date,Overflow Beds,HMIS Overflow Beds,PIT Count,Total Beds,Bed Utilization Rate,Unit Utilization Rate
283297,111-111600,2017,PSH,SRO Housing Corporation,Rosslyn Apartments,62118,207302,SPA 4,SD 1,CD14,SSD 30,AD 53,USCD 34,Skid Row,C,,Project Based,SMF,NA,No,Yes,No,No,0,0,262,0,0,0,0,0,,262,,Yes,No,No,No,No,No,No,No,No,No,Yes,Single,No,262,0,262,0,,100%,,,,,,,,253,262,97%,97%
306629,039-009738,2017,PSH,SRO Housing Corporation,Shelter Plus Care Scattered Sites,62118,206300,SPA 4,SD 2,CD14,SSD 30,AD 53,USCD 34,Skid Row,C,,Sponsor Based,SMF,NA,Yes,Yes,No,No,,,273,,,0,,0,,273,,No,,,,,,,,,,,Scattered,Yes,273,,273,,,100%,,,,,,,,254,273,93%,93%
306324,085-010237,2017,PSH,St. Joseph Center,Sponsored FHSP TBV,62118,273300,SPA 5,SD 3,CD11,SSD 26,AD 62,USCD 33,Venice,N,,Project Based,SMF,NA,No,Yes,No,No,,,20,,,0,,0,,20,,No,,,,,,,,,,,Multiple,No,20,,20,,,100%,,,,,,,,20,20,100%,100%
282904,089-010451,2017,PSH,"Step Up On Second Street, Inc.",Daniel's Village,63384,701602,SPA 5,SD 3,NA ,SSD 26,AD 50,USCD 33,Santa Monica,C,,Not Applicable,SMF,NA,Yes,Yes,No,Yes,0,0,7,0,0,0,0,7,,7,,No,,,,,,,,,,,Single,Yes,7,0,7,0,,100%,,,,,,,,7,7,100%,100%
282869,089-010461,2017,PSH,"Step Up On Second Street, Inc.",Hollywood Tamarind Project,62118,190902,SPA 4,SD 3,CD13,SSD 24,AD 50,USCD 28,Hollywood,C,,Tenant Based,SMF,NA,Yes,Yes,No,No,0,0,7,0,0,0,0,0,,7,,No,,,,,,,,,,,Single,Yes,7,0,7,0,,100%,,,,,,,,5,7,71%,71%
282911,089-010457,2017,PSH,"Step Up On Second Street, Inc.",HUD Supportive Housing Program - Step up On 5th,63384,701902,SPA 5,SD 3,NA ,SSD 26,AD 50,USCD 33,Santa Monica,C,,Project Based,SMF,NA,Yes,Yes,No,No,0,0,44,0,0,0,0,0,,44,,No,,,,,,,,,,,Single,Yes,44,0,44,0,,100%,,,,,,,,42,44,95%,95%
282909,089-010460,2017,PSH,"Step Up On Second Street, Inc.",Michael's Village,63384,701902,SPA 5,SD 3,NA ,SSD 26,AD 50,USCD 33,Santa Monica,C,,Project Based,SMF,NA,Yes,Yes,No,No,0,0,30,0,0,0,0,0,,30,,No,,,,,,,,,,,Single,Yes,30,0,30,0,,100%,,,,,,,,24,30,80%,80%
283311,089-010469,2017,PSH,"Step Up On Second Street, Inc.",Step Up On Colorado - aka the Kaufman Building,63384,701902,SPA 5,SD 3,NA ,SSD 26,AD 50,USCD 33,Santa Monica,C,,Project Based,SMF,NA,Yes,Yes,No,No,0,0,32,0,0,0,0,0,,32,,No,,,,,,,,,,,Single,Yes,32,0,32,0,,100%,,,,,,,,31,32,97%,97%
306260,089-010471,2017,PSH,"Step Up On Second Street, Inc.",Step Up on Second,63384,701902,SPA 5,SD 3,NA ,SSD 26,AD 50,USCD 33,Santa Monica,C,,Project Based,SMF,NA,Yes,Yes,No,No,,,34,,,0,,0,,34,,No,,,,,,,,,,,Single,Yes,34,,34,,,100%,,,,,,,,33,34,97%,97%
283283,089-010459,2017,PSH,"Step Up On Second Street, Inc.",Step Up on Vine,62118,191810,SPA 4,SD 3,CD13,SSD 26,AD 50,USCD 28,Hollywood,C,,Project Based,SMF,NA,Yes,Yes,No,No,0,0,32,0,0,0,0,0,,32,,No,,,,,,,,,,,Single,Yes,32,0,32,0,,100%,,,,,,,,32,32,100%,100%
306257,531-020950,2017,PSH,The Kindred Center,Supportive Housing Program,62118,240500,SPA 6,SD 2,CD8,SSD 30,AD 64,USCD 43,Green Meadows,C,,Project Based,SMF,NA,Yes,Yes,Yes,No,,,15,,,6,,0,,9,,No,,,,,,,,,,,Single,Yes,15,,15,,,100%,,,,,,,,11,15,73%,73%
306166,373-015058,2017,PSH,The Whole Child,Shelter Plus Care,64074,503301,SPA 7,SD 4,NA ,SSD 32,AD 57,USCD 38,Whittier,C,,Tenant Based,SMF+HC,NA,Yes,Yes,No,No,337,77,12,0,0,0,0,0,0,0,0,No,,,,,,,,,,,Multiple,Yes,349,337,12,0,100%,100%,,,,,,,,271,349,78%,80%
282952,313-010751,2017,PSH,Tri-City Mental Health Center,Tri-City Mental Health,62850,402200,SPA 3,SD 1,NA ,SSD 20,AD 52,USCD 35,Pomona,C,,Sponsor Based,SMF,NA,Yes,Yes,No,No,0,0,23,0,0,0,0,0,,1,,No,,,,,,,,,,,Single,Yes,23,0,23,0,,100%,,,,,,,,23,23,100%,100%
283056,390-016200,2017,PSH,United States Veterans Initiative / Cantwell-Anderson,Westside Residence Hall II,61740,601401,SPA 8,SD 2,NA ,SSD 35,AD 62,USCD 43,Inglewood,C,,Project Based,SMF,NA,No,No,Yes,No,0,0,196,0,0,196,0,0,,0,,No,,,,,,,,,,,Single,No,196,0,0,0,,,,,,,,,,186,196,95%,95%
282981,374-015106,2017,PSH,US Department of Veterans Affairs,VASH - HACLA,62118,208720,SPA 4,SD 2,CD1,SSD 24,AD 53,USCD 34,Westlake,C,,Tenant Based,SMF+HC,NA,No,No,Yes,No,645,186,2906,0,645,2906,0,0,0,0,0,Yes,Yes,No,No,No,No,No,No,No,No,No,Multiple,No,3551,0,0,0,,,,,,,,,,3551,3551,100%,100%
283375,374-015102,2017,PSH,US Department of Veterans Affairs,VASH - HACLA (Under Development Allocation),62118,208720,SPA 4,SD 2,CD1,SSD 24,AD 53,USCD 34,Westlake,U,,Tenant Based,SMF+HC,NA,No,No,Yes,No,0,0,749,0,0,749,0,0,,0,0,Yes,Yes,No,No,No,No,No,No,No,No,No,Multiple,No,749,,,,,,,,,,,,,,749,,
283192,374-015107,2017,PSH,US Department of Veterans Affairs,VASH - HACoLA,60030,481001,SPA 3,SD 5,NA ,SSD 22,AD 49,USCD 27,Alhambra,C,,Tenant Based,SMF+HC,NA,No,No,Yes,No,1204,403,1245,0,1204,1245,0,0,0,0,0,Yes,Yes,No,No,No,No,No,No,No,No,No,Multiple,No,2449,0,0,0,,,,,,,,,,2449,2449,100%,100%
283376,374-015108,2017,PSH,US Department of Veterans Affairs,VASH - HACoLA (Under Development Allocation),60030,481001,SPA 3,SD 5,NA ,SSD 22,AD 49,USCD 27,Alhambra,U,,Tenant Based,SMF+HC,NA,No,No,Yes,No,0,0,92,0,0,92,0,0,,0,0,Yes,Yes,No,No,No,No,No,No,No,No,No,Multiple,No,92,,,,,,,,,,,,,,92,,
282917,117-001452,2017,PSH,Valley Oasis,Shelter Plus Care - Tenant Based Project (LA County),,,SPA 1,SD 5,NA ,SSD 21,AD 36,USCD 23,,C,,Project Based,SMF+HC,DV,Yes,No,No,Yes,54,26,0,0,0,0,4,0,7,,,No,,,,,,,,,,,Multiple,Yes,54,0,,0,,,,,,,,,,54,54,100%,100%
282916,116-011050,2017,PSH,Valley Village,Carriage House,62118,113422,SPA 2,SD 3,CD3,SSD 27,AD 45,USCD 30,Winnetka,C,,Sponsor Based,SMF,NA,Yes,Yes,No,No,0,0,8,0,0,0,0,0,,8,,No,,,,,,,,,,,Single,Yes,8,0,8,0,,100%,,,,,,,,7,8,88%,88%
283242,336-011856,2017,PSH,Venice Community Housing Corporation,Horizon Apartments,62118,273502,SPA 5,SD 3,CD11,SSD 26,AD 62,USCD 33,Venice,C,,Sponsor Based,SMF,NA,Yes,Yes,No,No,0,0,19,0,0,0,0,0,,19,,Yes,No,No,No,No,No,No,No,No,No,Yes,Single,Yes,19,0,19,0,,100%,,,,,,,,20,19,105%,100%
282972,336-011855,2017,PSH,Venice Community Housing Corporation,Venice Community Housing Corp - Scattered Sites,62118,273100,SPA 5,SD 3,CD11,SSD 26,AD 62,USCD 33,Venice,C,,Sponsor Based,SMF,NA,Yes,Yes,No,No,0,0,36,0,0,0,0,0,,36,0,No,,,,,,,,,,,Scattered,Yes,36,0,36,0,,100%,,,,,,,,36,36,100%,100%
283090,083-011300,2017,PSH,Volunteers of America of Los Angeles,Ballington Plaza,62118,206300,SPA 4,SD 2,CD14,SSD 30,AD 53,USCD 34,Skid Row,C,,Project Based,SMF,NA,No,No,Yes,No,0,0,244,0,0,244,0,0,0,244,0,No,,,,,,,,,,,Single,No,244,0,0,0,,,,,,,,,,234,244,96%,96%
283310,083-011261,2017,PSH,Volunteers of America of Los Angeles,Blue Butterfly Village,62118,293306,SPA 8,SD 4,CD15,SSD 35,AD 66,USCD 33,Harbor City,U,,Project Based,SFHC,NA,No,No,Yes,No,219,73,0,0,219,0,0,0,0,0,0,No,,,,,,,,,,,Single,No,219,,,,,,,,,,,,,,219,,
283049,041-011350,2017,PSH,Watts Labor Community Action Committee,McCoy Plaza,62118,242300,SPA 6,SD 2,CD15,SSD 35,AD 64,USCD 44,Watts,C,,Project Based,HC,NA,Yes,Yes,No,No,235,61,0,0,0,0,0,0,40,0,,No,,,,,,,,,,,Single,Yes,235,235,0,0,100%,,,,,,,,,122,235,52%,49%
306118,041-011356,2017,PSH,Watts Labor Community Action Committee,Permanent Supportive Housing,62118,242000,SPA 6,SD 2,CD15,SSD 35,AD 64,USCD 44,Watts,N,,Sponsor Based,SMF+HC,NA,Yes,Yes,No,No,7,3,85,0,0,0,0,0,0,0,0,No,,,,,,,,,,,Scattered,Yes,92,7,85,0,100%,100%,,,,,,,,67,92,73%,69%
283389,436-018503,2017,PSH,West Hollywood Community Housing Corporation,Blue Hibiscus,69037,700101,SPA 4,SD 3,NA ,SSD 26,AD 50,USCD 28,West Hollywood,U,,Project Based,SMF,NA,No,No,No,Yes,0,0,22,0,0,0,0,3,,0,,No,,,,,,,,,,,Multiple,No,22,,,,,,,,,,,,,,22,,
283314,369-014852,2017,PSH,"Women Organizing Resources, Knowledge & Services, Inc. (WORKS)",Teague Terrace Apartments (Formerly Eagle Vista I),62118,186201,SPA 4,SD 1,CD1,SSD 24,AD 51,USCD 34,Eagle Rock,N,,Project Based,SMF,NA,No,No,Yes,No,0,0,39,0,0,15,0,0,,24,0,No,,,,,,,,,,,Single,No,39,,,,,,,,,,,,,36,39,92%,92%
282973,369-014850,2017,PSH,"Women Organizing Resources, Knowledge & Services, Inc. (WORKS)",Young Burlington Apartments,62118,209403,SPA 4,SD 1,CD1,SSD 24,AD 53,USCD 34,Westlake,N,,Project Based,SMF+HC,NA,No,No,No,Yes,4,2,18,0,0,0,4,18,0,0,0,No,,,,,,,,,,,Single,No,22,0,0,0,,,,,,,,,,22,22,100%,90%
302039,045-001028,2017,RRH,1736 Family Crisis Center,CalOES - Housing First,,,SPA 6,SD 2,CD10,SSD 24,AD 53,USCD 34,,C,,Tenant Based,SFHC,DV,No,No,No,No,23,9,,,0,,0,,,,,No,,,,,,,,,,,Scattered,No,23,0,,,,,,,,,,,,23,23,100%,100%
305888,045-001026,2017,RRH,1736 Family Crisis Center,RRH Individual (1736),,,SPA 8,SD 4,NA ,SSD 26,AD 66,USCD 33,,N,,Tenant Based,SF,DV,Yes,No,No,No,,,4,,,0,,0,,,,No,,,,,,,,,,,Multiple,Yes,4,,0,,,,,,,,,,,4,4,100%,100%
283256,045-001020,2017,RRH,1736 Family Crisis Center,SSVF - Supportive Services for Veteran Families (1736),62118,294302,SPA 8,SD 4,CD15,SSD 35,AD 64,USCD 44,Wilmington,C,,Tenant Based,SMF+HC,NA,No,Yes,Yes,No,2,1,25,0,2,25,0,0,,,,Yes,No,Yes,No,No,No,No,No,No,No,No,Single,No,27,2,25,0,100%,100%,,,,,,,,27,27,100%,88%
306734,012-001954,2017,RRH,"Beyond Shelter, Inc.",Pacoima Housing First,62118,121802,SPA 2,SD 3,CD6,SSD 18,AD 39,USCD 29,North Hollywood,N,,Tenant Based,HC,NA,Yes,Yes,No,No,23,8,0,0,0,0,0,0,,,,No,,,,,,,,,,,Multiple,Yes,23,23,0,0,100%,,,,,,,,,23,23,100%,100%
283342,012-001975,2017,RRH,"Beyond Shelter, Inc.",South Central Collaborative,62118,239602,SPA 6,SD 2,CD9,SSD 30,AD 59,USCD 40,South Park,C,,Tenant Based,HC,NA,Yes,Yes,No,No,38,12,0,0,0,0,0,0,,,,No,,,,,,,,,,,Multiple,Yes,38,38,0,0,100%,,,,,,,,,38,38,100%,100%
306739,012-001957,2017,RRH,"Beyond Shelter, Inc.",South Central Family Transition Program,62118,231900,SPA 6,SD 2,CD9,SSD 30,AD 59,USCD 40,South Park,N,,Tenant Based,HC,NA,Yes,Yes,No,No,19,9,0,0,0,0,0,0,,,,No,,,,,,,,,,,Multiple,Yes,19,19,0,0,100%,,,,,,,,,19,19,100%,100%
307341,018-003812,2017,RRH,Covenant House of California,RRH Youth (Covenant House),62118,190901,SPA 4,SD 3,CD13,SSD 24,AD 43,USCD 28,Hollywood,N,,Tenant Based,SMF,NA,Yes,Yes,No,Yes,0,0,26,0,0,0,0,26,,,,No,,,,,,,,,,,Multiple,Yes,26,0,26,0,,100%,,,,,,,,26,26,100%,100%
308709,257-005056,2017,RRH,Good Shepherd Shelter of Los Angeles,RRH Good Shepherd Center,62118,208302,SPA 4,SD 1,CD13,SSD 24,AD 51,USCD 34,Westlake,N,,Tenant Based,SF,NA,Yes,Yes,No,No,0,0,12,0,0,0,0,0,,,,No,,,,,,,,,,,Scattered,Yes,12,0,12,0,,100%,,,,,,,,12,12,100%,100%
308724,056-005261,2017,RRH,Harbor Interfaith Services,FSC Coordinated Assessment (Harbor Interfaith),62118,296600,SPA 8,SD 4,CD15,SSD 35,AD 70,USCD 44,San Pedro,C,,Tenant Based,HC,NA,Yes,Yes,No,No,335,82,0,0,0,0,0,0,,,,No,,,,,,,,,,,Single,Yes,335,335,0,0,100%,,,,,,,,,335,335,100%,127%
283284,056-005258,2017,RRH,Harbor Interfaith Services,FSC Rapid Re-Housing (Harbor Interfaith),62118,296600,SPA 8,SD 4,CD15,SSD 35,AD 70,USCD 44,San Pedro,C,,Tenant Based,HC,NA,Yes,Yes,No,No,169,46,0,0,0,0,0,0,,,,No,,,,,,,,,,,Multiple,Yes,169,169,0,0,100%,,,,,,,,,169,169,100%,100%
308730,056-005263,2017,RRH,Harbor Interfaith Services,Rapid Rehousing Families SPA 8,62118,296600,SPA 8,SD 4,CD15,SSD 35,AD 70,USCD 44,San Pedro,N,,Tenant Based,HC,NA,Yes,Yes,No,No,86,26,0,0,0,0,0,0,,,,No,,,,,,,,,,,Scattered,Yes,86,86,0,0,100%,,,,,,,,,86,86,100%,100%
283340,505-019550,2017,RRH,Interval House,First 5 LA Rental Assistance RRH Round 2,,,SPA 8,,,,,,,C,,Tenant Based,HC,DV,No,No,No,No,2,1,0,0,0,0,0,0,,,,No,,,,,,,,,,,Multiple,No,2,0,0,0,,,,,,,,,,2,2,100%,100%
307320,078-006311,2017,RRH,"Jovenes, Inc.",RRH Youth (Jovenes),62118,206032,SPA 4,SD 1,CD14,SSD 24,AD 53,USCD 34,Boyle Heights,N,,Tenant Based,SMF,NA,Yes,Yes,No,Yes,,,13,,,0,,13,,,,No,,,,,,,,,,,Multiple,Yes,13,,13,,,100%,,,,,,,,13,13,100%,100%
283274,026-006895,2017,RRH,LA Family Housing Corporation,First 5 LA Rental Assistance RRH Round 2 (LAFH),62118,121802,SPA 2,SD 3,CD6,SSD 18,AD 39,USCD 29,North Hollywood,C,,Tenant Based,HC,NA,Yes,Yes,No,No,11,2,0,0,0,0,0,0,,,,No,,,,,,,,,,,Multiple,Yes,11,11,0,0,100%,,,,,,,,,11,11,100%,100%
282989,026-006890,2017,RRH,LA Family Housing Corporation,FSC Rapid Re-Housing (LAFH),62118,121802,SPA 2,SD 3,CD6,SSD 18,AD 39,USCD 29,North Hollywood,C,,Tenant Based,HC,NA,Yes,Yes,No,No,172,44,0,0,0,0,0,0,,,,No,,,,,,,,,,,Multiple,Yes,172,172,0,0,100%,,,,,,,,,172,172,100%,100%
307247,026-006908,2017,RRH,LA Family Housing Corporation,Road Home,62118,121900,SPA 2,SD 3,CD6,SSD 18,AD 39,USCD 29,Sun Valley,C,,Tenant Based,HC,NA,Yes,Yes,No,No,123,27,0,0,0,0,0,0,,,,No,,,,,,,,,,,Multiple,Yes,123,123,0,0,100%,,,,,,,,,123,123,100%,100%
307251,026-006907,2017,RRH,LA Family Housing Corporation,RRH Individual (LAFH),62118,121802,SPA 2,SD 3,CD6,SSD 18,AD 39,USCD 29,North Hollywood,N,,Tenant Based,SMF,NA,Yes,Yes,No,No,0,0,45,0,0,0,0,0,,,,No,,,,,,,,,,,Multiple,Yes,45,0,45,0,,100%,,,,,,,,45,45,100%,100%
308602,028-006420,2017,RRH,"Lamp, Inc.",RRH Individual (LAMP),62118,530902,SPA 7,SD 1,NA ,SSD 24,AD 51,USCD 34,East Los Angeles,N,,Tenant Based,SMF,NA,Yes,Yes,No,No,,,35,,,0,,0,,,,No,,,,,,,,,,,Multiple,Yes,35,,35,,,100%,,,,,,,,35,35,100%,100%
308603,028-006422,2017,RRH,"Lamp, Inc.",RRH Individuals Center Blessed Sacrament,62118,530902,SPA 7,SD 1,NA ,SSD 24,AD 51,USCD 34,East Los Angeles,N,,Tenant Based,SMF,NA,Yes,Yes,No,No,,,17,,,0,,0,,,,No,,,,,,,,,,,Multiple,Yes,17,,17,,,100%,,,,,,,,17,17,100%,100%
308604,028-006423,2017,RRH,"Lamp, Inc.",RRH Individuals Downtown Women Center,62118,206200,SPA 4,SD 1,CD14,SSD 30,AD 53,USCD 34,Skid Row,N,,Tenant Based,SMF,NA,Yes,Yes,No,No,,,4,,,0,,0,,,,No,,,,,,,,,,,Multiple,Yes,4,,4,,,100%,,,,,,,,4,4,100%,100%
308605,028-006424,2017,RRH,"Lamp, Inc.",RRH Individuals Good Shephered,62118,208302,SPA 4,SD 1,CD13,SSD 24,AD 51,USCD 34,Westlake,N,,Tenant Based,SMF,NA,Yes,Yes,No,No,,,12,,,0,,0,,,,No,,,,,,,,,,,Multiple,Yes,12,,12,,,100%,,,,,,,,12,12,100%,100%
308606,028-006425,2017,RRH,"Lamp, Inc.",RRH Individuals Homeless Health Care,62118,214000,SPA 4,SD 3,CD5,SSD 26,AD 50,USCD 33,Mid-City West,N,,Tenant Based,SMF,NA,Yes,Yes,No,No,,,8,,,0,,0,,,,No,,,,,,,,,,,Multiple,Yes,8,,8,,,100%,,,,,,,,8,8,100%,100%
308607,028-006426,2017,RRH,"Lamp, Inc.",RRH Individuals LGBT,62118,191901,SPA 4,SD 3,CD4,SSD 26,AD 50,USCD 28,Hollywood,N,,Tenant Based,SMF,NA,Yes,Yes,No,Yes,,,22,,,0,,22,,,,No,,,,,,,,,,,Multiple,Yes,22,,22,,,100%,,,,,,,,22,22,100%,100%
307321,179-006906,2017,RRH,Los Angeles Gay & Lesbian Community Services Center,Rapid ReHousing Youth,62118,191901,SPA 4,SD 3,CD4,SSD 26,AD 50,USCD 28,Hollywood,U,,Tenant Based,SMF,NA,Yes,No,No,No,,,0,,,,,,,,,No,,,,,,,,,,,Multiple,Yes,0,,,,,,,,,,,,,,0,,
306093,282-007417,2017,RRH,Mental Health America of Los Angeles,HFH HJC,62118,295103,SPA 8,SD 4,CD15,SSD 35,AD 70,USCD 33,San Pedro,N,,Tenant Based,SMF,NA,Yes,Yes,Yes,No,,,69,,,2,,0,,,,No,,,,,,,,,,,Multiple,Yes,69,,69,,,100%,,,,,,,,69,69,100%,100%
307316,282-007411,2017,RRH,Mental Health America of Los Angeles,SSVF RRH (CMH Subcontractor),61914,900806,SPA 1,SD 5,NA ,SSD 21,AD 36,USCD 23,Lancaster,N,,Tenant Based,SMF+HC,NA,No,Yes,Yes,No,,,2,,,2,,0,,,,Yes,No,Yes,No,No,No,No,No,No,No,No,Multiple,No,2,,2,,,100%,,,,,,,,2,2,100%,100%
307317,282-007412,2017,RRH,Mental Health America of Los Angeles,SSVF RRH (FCC Subctontractor),61914,900806,SPA 1,SD 5,NA ,SSD 21,AD 36,USCD 23,Lancaster,N,,Tenant Based,SMF+HC,NA,No,Yes,Yes,No,,,2,,,2,,0,,,,Yes,No,Yes,No,No,No,No,No,No,No,No,Multiple,No,2,,2,,,100%,,,,,,,,2,2,100%,50%
307319,282-007413,2017,RRH,Mental Health America of Los Angeles,SSVF RRH Surge (MAH),61914,900806,SPA 1,SD 5,NA ,SSD 21,AD 36,USCD 23,Lancaster,N,,Tenant Based,SMF+HC,NA,No,Yes,Yes,No,4,2,10,,4,10,0,0,,,,Yes,No,Yes,No,No,No,No,No,No,No,No,Multiple,No,14,4,10,,100%,100%,,,,,,,,14,14,100%,92%
307293,100-007864,2017,RRH,"New Directions for Veterans, Inc.",SSVF - Supportive Services for Veteran Families (New Directions),63384,701902,SPA 5,SD 3,NA ,SSD 26,AD 50,USCD 33,Santa Monica,C,,Tenant Based,SMF,NA,No,Yes,Yes,No,,,4,,,4,,0,,,,Yes,No,Yes,No,No,No,No,No,No,No,No,Multiple,No,4,,4,,,100%,,,,,,,,4,4,100%,100%
307296,100-007868,2017,RRH,"New Directions for Veterans, Inc.",SSVF RRH,62118,701100,SPA 5,SD 3,NA ,SSD 26,AD 54,USCD 33,US Department of Affairs West LA Campus,C,,Tenant Based,SMF+HC,NA,No,Yes,Yes,No,,,22,,,22,,0,,,,Yes,No,Yes,No,No,No,No,No,No,No,No,Multiple,No,22,,22,,,100%,,,,,,,,22,22,100%,100%
283339,100-007869,2017,RRH,"New Directions for Veterans, Inc.",SSVF RRH (OPCC Subcontractor),63384,701801,SPA 5,SD 3,NA ,SSD 26,AD 50,USCD 33,Santa Monica,C,,Tenant Based,SMF+HC,NA,No,Yes,Yes,No,0,0,2,0,0,2,0,0,,,,Yes,No,Yes,No,No,No,No,No,No,No,No,Multiple,No,2,0,2,0,,100%,,,,,,,,2,2,100%,100%
283338,100-007870,2017,RRH,"New Directions for Veterans, Inc.",SSVF RRH (St. Joseph Subcontractor),62118,273300,SPA 5,SD 3,CD11,SSD 26,AD 62,USCD 33,Venice,C,,Tenant Based,SMF+HC,NA,No,Yes,Yes,No,0,0,10,0,0,10,0,0,,,,Yes,No,Yes,No,No,No,No,No,No,No,No,Multiple,No,10,0,10,0,,100%,,,,,,,,10,10,100%,100%
307294,100-007871,2017,RRH,"New Directions for Veterans, Inc.",SSVF RRH (Step Up Subcontractor),62118,701100,SPA 5,SD 3,NA ,SSD 26,AD 54,USCD 33,US Department of Affairs West LA Campus,N,,Tenant Based,SMF+HC,NA,No,Yes,Yes,No,7,1,25,,7,25,0,0,,,,Yes,No,Yes,No,No,No,No,No,No,No,No,Multiple,No,32,7,25,,100%,100%,,,,,,,,32,32,100%,96%
283336,100-007872,2017,RRH,"New Directions for Veterans, Inc.",SSVF RRH Surge (New Directions),62118,701100,SPA 5,SD 3,NA ,SSD 26,AD 54,USCD 33,US Department of Affairs West LA Campus,N,,Tenant Based,SMF+HC,NA,No,Yes,Yes,No,10,3,21,0,10,21,0,0,,,,Yes,No,Yes,No,No,No,No,No,No,No,No,Multiple,No,31,10,21,0,100%,100%,,,,,,,,31,31,100%,96%
306813,012-001970,2017,RRH,People Assisting the Homeless (PATH),Family Transition Metro,62118,121900,SPA 2,SD 3,CD6,SSD 18,AD 39,USCD 29,Sun Valley,N,,Tenant Based,HC,NA,Yes,Yes,No,No,91,28,,,0,,0,,,,,No,,,,,,,,,,,Multiple,Yes,91,91,,,100%,,,,,,,,,91,91,100%,100%
306852,044-008581,2017,RRH,People Assisting the Homeless (PATH),FSC Rapid Re-Housing (PATH),62118,273300,SPA 5,SD 3,CD11,SSD 26,AD 62,USCD 33,Venice,C,,Tenant Based,HC,NA,Yes,Yes,No,No,87,18,,,0,,0,,,,,No,,,,,,,,,,,Multiple,Yes,87,87,,,100%,,,,,,,,,87,87,100%,100%
306820,044-008600,2017,RRH,People Assisting the Homeless (PATH),RRH Individuals SPA 4 (PATH),62118,192700,SPA 4,SD 2,CD13,SSD 24,AD 43,USCD 28,Hollywood,N,,Tenant Based,SMF,NA,Yes,Yes,No,No,,,12,,,0,,0,,,,No,,,,,,,,,,,Multiple,Yes,12,,12,,,100%,,,,,,,,12,12,100%,100%
306821,044-008601,2017,RRH,People Assisting the Homeless (PATH),RRH Individuals SPA 5 (PATH),62118,267800,SPA 5,SD 3,CD5,SSD 30,AD 54,USCD 37,Westside,N,,Tenant Based,SMF,NA,Yes,Yes,No,No,,,24,,,0,,0,,,,No,,,,,,,,,,,Multiple,Yes,24,,24,,,100%,,,,,,,,24,24,100%,100%
306823,044-008602,2017,RRH,People Assisting the Homeless (PATH),RRH Individuals SPA 7 (PATH),61032,551102,SPA 7,SD 4,NA ,SSD 32,AD 58,USCD 40,Downey,N,,Tenant Based,SMF,NA,Yes,Yes,No,No,,,6,,,0,,0,,,,No,,,,,,,,,,,Multiple,Yes,6,,6,,,100%,,,,,,,,6,6,100%,100%
306826,044-008585,2017,RRH,People Assisting the Homeless (PATH),SSVF - Supportive Services for Veteran Families (PATH),62118,192700,SPA 4,SD 2,CD13,SSD 24,AD 43,USCD 28,Hollywood,C,,Tenant Based,SMF+HC,NA,No,Yes,Yes,No,48,12,128,0,48,128,0,0,,,,Yes,No,Yes,No,No,No,No,No,No,No,No,Multiple,No,176,48,128,0,100%,100%,,,,,,,,176,176,100%,100%
283335,044-008595,2017,RRH,People Assisting the Homeless (PATH),SSVF RRH (LFH Subcontractor),63384,121802,SPA 2,SD 3,CD6,SSD 18,AD 39,USCD 29,North Hollywood,C,,Tenant Based,SMF+HC,NA,No,Yes,Yes,No,5,2,7,,5,7,0,0,,,,Yes,No,Yes,No,No,No,No,No,No,No,No,Multiple,No,12,5,7,,100%,100%,,,,,,,,12,12,100%,100%
283307,044-008596,2017,RRH,People Assisting the Homeless (PATH),SSVF RRH Surge (PATH),62118,192700,SPA 4,SD 2,CD13,SSD 24,AD 43,USCD 28,Hollywood,N,,Tenant Based,SMF+HC,NA,No,Yes,Yes,No,27,7,78,0,27,78,0,0,,,,Yes,No,Yes,No,No,No,No,No,No,No,No,Multiple,No,105,27,78,0,100%,100%,,,,,,,,105,105,100%,100%
283236,104-009466,2017,RRH,"San Fernando Valley Community Mental Health Center, Inc.",Diversion 50,62118,128400,SPA 2,SD 3,CD4,SSD 18,AD 46,USCD 29,Van Nuys,C,,Tenant Based,SMF,NA,Yes,Yes,No,No,0,0,5,0,0,0,0,0,,,,No,,,,,,,,,,,Multiple,Yes,5,0,5,0,,100%,,,,,,,,5,5,100%,100%
